Fe,Co,Ni,V,Mo,Cr,Cu,Mn,C,W,Ta,Nb,Al,Ti,Si,Ms,logHc,logTc,logER,logElong,logHV,logCost
48.94,48.75,0,1.9,0,0,0,0.05,0.01,0,0,0.3,0,0,0.05,2.43,-1.22184875,3.094471129,1.60991441,1.120573931,2.567438103,1.366422957
48.94,48.75,0,1.9,0,0,0,0.05,0.01,0,0,0.3,0,0,0.05,2.4,-1.22184875,3.094471129,1.60991441,1.120573931,2.567438103,1.366422957
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,2.2342388,3.094471129,1.625003601,0.866287339,1.929418926,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,2.158483113,3.094471129,1.625003601,0.866287339,1.929418926,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,2.11564379,3.094471129,1.625003601,0.866287339,1.929418926,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,2.068111617,3.094471129,1.625003601,0.866287339,2.21735232,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,2.040681439,3.094471129,1.625003601,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,2.011358954,3.094471129,1.625415352,0.866287339,2.212187604,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.22,1.983581187,3.094471129,1.62572391,0.866287339,2.212187604,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.19,2.128689994,3.094471129,1.62572391,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.18,2.210425542,3.094471129,1.626134979,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.16,2.214658439,3.094471129,1.626134979,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.15,2.214658439,3.094471129,1.628695383,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.14,2.293495143,3.094471129,1.628695383,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,2.289945516,3.094471129,1.62910365,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.11,2.293495143,3.094471129,1.62910365,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.1,2.293495143,3.094471129,1.629001619,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.09,2.293495143,3.094471129,1.628899564,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.07,2.293495143,3.094471129,1.628899564,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.07,2.358677085,3.094471129,1.628899564,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.05,2.333749462,3.094471129,1.628899564,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.06,2.358677085,3.094471129,1.628899564,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,1.950023907,3.094471129,1.628899564,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.13,1.878521796,3.094471129,1.628899564,0.866287339,2.339272519,1.368286885
73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,1.992288354,3.090258053,1.291812687,0.84509804,1.929418926,0.978180517
73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,1.992288354,3.090258053,1.291812687,0.84509804,2.21735232,0.978180517
73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,1.992288354,3.090258053,1.291812687,0.84509804,2.21735232,0.978180517
73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,1.992288354,3.090258053,1.291812687,0.84509804,2.21735232,0.978180517
73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,1.992288354,3.090258053,1.291812687,0.84509804,2.21735232,0.978180517
73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,1.992288354,3.090258053,1.29136885,0.84509804,2.164352856,0.978180517
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.06,2.203984244,3.094471129,1.623869268,0.866287339,2.523095838,1.373095987
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.1,2.410000713,3.094471129,1.623869268,0.866287339,2.523095838,1.373095987
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.1,2.459498033,3.094471129,1.623869268,0.866287339,2.523095838,1.373095987
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.1,2.50501424,3.094471129,1.623869268,0.866287339,2.523095838,1.373095987
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.09,2.547196081,3.094471129,1.623869268,0.866287339,2.523095838,1.373095987
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.08,2.584738185,3.094471129,1.623766,0.866287339,2.523095838,1.373095987
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.07,2.616790486,3.094471129,1.624178926,0.866287339,2.523095838,1.373095987
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.05,2.650530928,3.094471129,1.624178926,0.866287339,2.523095838,1.373095987
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.02,2.64897442,3.094471129,1.624178926,0.866287339,2.523095838,1.373095987
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.02,2.64897442,3.094471129,1.624178926,0.866287339,2.523095838,1.373095987
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2,2.673840774,3.094471129,1.624178926,0.866287339,2.523095838,1.373095987
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.01,2.68038991,3.094471129,1.624178926,0.866287339,2.523095838,1.373095987
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,1.99,2.70764681,3.094471129,1.624178926,0.866287339,2.523095838,1.373095987
48.85,48.85,0,2,0,0,0,0,0,0,0,0.3,0,0,0,1.98,2.70764681,3.094471129,1.624075731,0.866287339,2.523095838,1.373095987
49,48.7,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.12,2.457094308,3.09491463,1.630834518,0.866287339,2.522457275,1.372175286
49,48.7,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.12,2.36317935,3.09491463,1.630834518,0.866287339,2.522457275,1.372175286
49,48.7,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2.12,2.243211732,3.09491463,1.630834518,0.866287339,2.522457275,1.372175286
71.3,27,0.6,0,0,0.6,0,0.25,0,0,0,0,0,0,0.25,2.3,-1.528708289,3.07690247,1.465680212,1.176091259,2.429574651,0.984977126
71.3,27,0.6,0,0,0.6,0,0.25,0,0,0,0,0,0,0.25,2.3,-1.517126416,3.07690247,1.445604203,1.176091259,2.429574651,0.984977126
71.3,27,0.6,0,0,0.6,0,0.25,0,0,0,0,0,0,0.25,2.3,-1.498940738,3.07690247,1.35679046,1.176091259,2.429574651,0.984977126
71.3,27,0.6,0,0,0.6,0,0.25,0,0,0,0,0,0,0.25,2.3,-1.467245621,3.07690247,1.389166084,1.176091259,2.429574651,0.984977126
71.3,27,0.6,0,0,0.6,0,0.25,0,0,0,0,0,0,0.25,2.3,-1.435333936,3.07690247,1.407220893,1.176091259,2.429574651,0.984977126
49.2,48.75,0,1.9,0,0,0,0.05,0,0,0,0.05,0,0,0.05,2.29,-1.661543506,3.094953022,1.749427099,1.120573931,2.439111542,1.361538971
49.2,48.75,0,1.9,0,0,0,0.05,0,0,0,0.05,0,0,0.05,2.29,-1.809668302,3.094953022,1.734319681,1.120573931,2.439111542,1.361538971
49.2,48.75,0,1.9,0,0,0,0.05,0,0,0,0.05,0,0,0.05,2.29,-1.627087997,3.094953022,1.629511534,1.120573931,2.439111542,1.361538971
49.2,48.75,0,1.9,0,0,0,0.05,0,0,0,0.05,0,0,0.05,2.29,-1.596879479,3.094953022,1.605305046,1.120573931,2.439111542,1.361538971
49.2,48.75,0,1.9,0,0,0,0.05,0,0,0,0.05,0,0,0.05,2.29,-1.448550002,3.094953022,1.574725584,1.120573931,2.439111542,1.361538971
48.95,48.75,0,1.9,0,0,0,0.05,0,0,0,0.3,0,0,0.05,2.32,-1.326979093,3.094443176,1.572755465,1.120573931,2.567226402,1.366422957
48.95,48.75,0,1.9,0,0,0,0.05,0,0,0,0.3,0,0,0.05,2.32,-1.313363731,3.094443176,1.558588583,1.120573931,2.567226402,1.366422957
48.95,48.75,0,1.9,0,0,0,0.05,0,0,0,0.3,0,0,0.05,2.32,-1.235823868,3.094443176,1.572755465,1.120573931,2.567226402,1.366422957
48.95,48.75,0,1.9,0,0,0,0.05,0,0,0,0.3,0,0,0.05,2.32,-1.195860568,3.094443176,1.562530769,1.120573931,2.567226402,1.366422957
48.95,48.75,0,1.9,0,0,0,0.05,0,0,0,0.3,0,0,0.05,2.32,-1.093664958,3.094443176,1.553883027,1.120573931,2.567226402,1.366422957
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.329,3.428695126,3.094471129,1.591509809,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.33,3.434824296,3.094471129,1.591509809,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.332,3.438273303,3.094471129,1.591509809,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.333,3.442555019,3.094471129,1.591509809,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.335,3.447646338,3.094471129,1.591509809,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.337,3.452675598,3.094471129,1.591509809,0.707570176,2.586339709,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.339,3.457650312,3.094471129,1.591509809,0.77815125,2.579989266,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.342,3.462565693,3.094471129,1.591509809,0.832508913,2.571825249,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.345,3.465803556,3.094471129,1.591509809,0.875061263,2.55698959,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.347,3.469017458,3.094471129,1.591509809,0.903089987,2.517618107,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.35,3.188188569,3.094471129,1.591509809,0.913813852,2.395536062,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.353,2.67600734,3.094471129,1.591509809,0.919078092,2.353454584,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.356,2.622514505,3.094471129,1.591509809,0.919078092,2.330636951,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.358,2.592964659,3.094471129,1.591509809,0.919078092,2.318021574,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.361,2.574123907,3.094471129,1.591509809,0.908485019,2.309289411,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.363,2.547750099,3.094471129,1.591509809,0.897627091,2.30144238,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.366,2.526791432,3.094471129,1.592287816,0.892094603,2.295655049,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.369,2.504769804,3.094471129,1.592287816,0.875061263,2.291990095,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.372,2.481571608,3.094471129,1.592287816,0.86332286,2.28829395,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.374,2.473370169,3.094471129,1.592287816,0.851258349,2.285647309,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.378,2.464995979,3.094471129,1.592287816,0.832508913,2.28189655,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.38,2.456472316,3.094471129,1.592287816,0.812913357,2.278113116,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.383,2.439206335,3.094471129,1.592287816,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.386,2.447452631,3.094471129,1.592287816,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.389,2.43857399,3.094471129,1.592287816,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.393,2.446832188,3.094471129,1.592287816,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.396,2.46322088,3.094471129,1.592287816,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.399,2.46292183,3.094471129,1.592287816,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.401,2.454509486,3.094471129,1.592287816,0.866287339,2.339272519,1.368286885
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.156,3.637772829,3.085219201,1.45909079,1.181843588,2.650122884,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.158,3.621002737,3.085219201,1.45909079,0.579783597,2.642691995,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.16,3.602373656,3.085219201,1.45909079,0.662757832,2.636136708,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.162,3.579790454,3.085219201,1.460747542,0.73239376,2.629969946,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.165,3.552649968,3.085219201,1.460747542,0.806179974,2.623735015,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.169,3.517963485,3.085219201,1.460747542,0.875061263,2.619437707,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.174,3.474721675,3.085219201,1.460747542,0.944482672,2.61409535,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.181,3.419509666,3.085219201,1.461498527,1.012837225,2.608643684,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.189,3.356241994,3.085219201,1.461498527,1.064457989,2.604226053,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.2,3.296814316,3.085219201,1.461498527,1.11058971,2.600308429,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.211,3.239059111,3.085219201,1.461498527,1.139879086,2.595760686,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.22,3.191205012,3.085219201,1.461498527,1.161368002,2.591765594,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.228,3.15607644,3.085219201,1.462397998,1.173186268,2.588260499,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.233,3.128599567,3.085219201,1.462397998,1.181843588,2.584738185,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.236,3.110471862,3.085219201,1.463146137,1.190331698,2.582290683,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.238,3.1029651,3.085219201,1.463743721,1.204119983,2.581528693,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.236,3.112179211,3.085219201,1.463743721,1.222716471,2.581881421,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.233,3.135361669,3.085219201,1.463743721,1.245512668,2.583334824,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.226,3.163945142,3.085219201,1.464489547,1.264817823,2.585934247,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.214,3.202853254,3.085219201,1.464489547,1.278753601,2.589044344,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.197,3.249408725,3.085219201,1.465234095,1.290034611,2.592143434,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.176,3.298687184,3.085219201,1.46612587,1.290034611,2.594679775,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.15,3.348306811,3.085219201,1.46612587,1.285557309,2.596652066,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.123,3.393794489,3.085219201,1.467015818,1.274157849,2.598067905,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.096,3.437579347,3.085219201,1.467015818,1.255272505,2.600024904,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.068,3.475764138,3.085219201,1.467015818,1.23299611,2.599850335,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.041,3.512325448,3.085219201,1.467015818,1.209515015,2.599664779,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2.013,3.54469174,3.085219201,1.467015818,1.178976947,2.598932696,1.341236623
46,48,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,2,3.560666872,3.085219201,1.467756051,1.167317335,2.599358984,1.341236623
51,48.4,0,0,0,0,0,0,0,0,0,0.6,0,0,0,2.34,2.550228353,3.092962632,1.199206479,0.748188027,2.621550154,1.234770295
50.7,48.1,0,0,0,0,0,0,0,0,0,1.2,0,0,0,2.29,2.672097858,3.093162432,1.197280558,0.748188027,2.721991877,1.248463718
50.4,47.8,0,0,0,0,0,0,0,0,0,1.8,0,0,0,2.2,2.822821645,3.092867957,1.198657087,0.748188027,2.705778213,1.261500773
51,48.4,0,0,0,0,0,0,0,0,0,0.6,0,0,0,2.32,2.477121255,3.092962632,1.199480915,0.748188027,2.621550154,1.234770295
50.7,48.1,0,0,0,0,0,0,0,0,0,1.2,0,0,0,2.24,2.62838893,3.093162432,1.197831693,0.748188027,2.721991877,1.248463718
50.4,47.8,0,0,0,0,0,0,0,0,0,1.8,0,0,0,2.12,2.785329835,3.092867957,1.19893187,0.748188027,2.705778213,1.261500773
48,48,0,4,0,0,0,0,0,0,0,0,0,0,0,2.01,2.995635195,3.093638778,1.618780025,0.866287339,1.978363147,1.472317546
47,47,0,6,0,0,0,0,0,0,0,0,0,0,0,1.66,3.59439255,3.092945101,1.626134979,0.866287339,2.111296126,1.556664262
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.32,1.977723605,3.094471129,1.607883744,0.866287339,2.339272519,1.368286885
49,49,0,2,0,0,0,0,0,0,0,0,0,0,0,2.35,1.954242509,3.094471129,1.608739919,0.866287339,2.339272519,1.368286885
49.97,47,0,2.14,0,0,0,0.03,0.62,0,0,0.17,0,0,0.08,2.29,3.001573635,3.096012703,1.635483747,1.195899652,2.652449416,1.370328008
49.97,47,0,2.14,0,0,0,0.03,0.62,0,0,0.17,0,0,0.08,2.29,2.93563824,3.096012703,1.635483747,1.28780173,2.602765147,1.370328008
49.97,47,0,2.14,0,0,0,0.03,0.62,0,0,0.17,0,0,0.08,2.29,2.907878728,3.096012703,1.635483747,1.307496038,2.573185017,1.370328008
49.97,47,0,2.14,0,0,0,0.03,0.62,0,0,0.17,0,0,0.08,2.29,2.804664087,3.096012703,1.636186895,1.334453751,2.535787644,1.370328008
49.97,47,0,2.14,0,0,0,0.03,0.62,0,0,0.17,0,0,0.08,2.29,2.661206711,3.096012703,1.637089274,1.350248018,2.522144167,1.370328008
49.97,47,0,2.14,0,0,0,0.03,0.62,0,0,0.17,0,0,0.08,2.29,2.355298235,3.096012703,1.637089274,0.944482672,2.338814937,1.370328008
49.97,47,0,2.14,0,0,0,0.03,0.62,0,0,0.17,0,0,0.08,2.29,2.319959229,3.096012703,1.637789829,0.963787827,2.368602959,1.370328008
49.97,47,0,2.14,0,0,0,0.03,0.62,0,0,0.17,0,0,0.08,2.29,2.289499766,3.096012703,1.637789829,1.045322979,2.378361557,1.370328008
49.97,47,0,2.14,0,0,0,0.03,0.62,0,0,0.17,0,0,0.08,2.29,2.198712057,3.096012703,1.638589083,0.954242509,2.362501324,1.370328008
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.510760763,3.09199036,1.870988814,0.949390007,2.551449998,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.510760763,3.09199036,1.870988814,0.949390007,2.728353782,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.510760763,3.09199036,1.871748019,0.949390007,2.738780558,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.673844455,3.09199036,1.872622379,0.949390007,2.735614866,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.644299711,3.09199036,1.873436863,0.949390007,2.748188027,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.598019689,3.09199036,1.873436863,0.949390007,2.735614866,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.497387214,3.09199036,1.872272846,0.949390007,2.735614866,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.427128919,3.09199036,1.872272846,0.949390007,2.730782276,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.510760763,3.09199036,1.872272846,0.949390007,2.745855195,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.510760763,3.09199036,1.872272846,0.949390007,2.733999287,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.510760763,3.09199036,1.872272846,0.949390007,2.726727209,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.510760763,3.09199036,1.872272846,0.939519253,2.726727209,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.510760763,3.09199036,1.872272846,0.949390007,2.731588765,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.510760763,3.09199036,1.872272846,0.949390007,2.539076099,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.510760763,3.09199036,1.872272846,0.949390007,2.728353782,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.510760763,3.09199036,1.872272846,0.949390007,2.756636108,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.613440099,3.09199036,1.872272846,0.949390007,2.735614866,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.555928364,3.09199036,1.854123782,1.008600172,2.770115295,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.532234443,3.09199036,1.872272846,0.949390007,2.758911892,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.471332791,3.09199036,1.872272846,0.949390007,2.735614866,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.43608469,3.09199036,1.872272846,0.949390007,2.685741739,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.510760763,3.09199036,1.872272846,0.949390007,2.769377326,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.510760763,3.09199036,1.872272846,0.949390007,2.755874856,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.510760763,3.09199036,1.872272846,0.949390007,2.747411808,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.492967014,3.09199036,1.872272846,0.949390007,2.743509765,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.48057317,3.09199036,1.872272846,0.949390007,2.735614866,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.447333265,3.09199036,1.872272846,0.949390007,2.735614866,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.510760763,3.09199036,1.872272846,0.949390007,2.741939078,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.510760763,3.09199036,1.872272846,0.995635195,2.703686793,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.457092792,3.09199036,1.872272846,0.949390007,2.735614866,1.494432899
53.85,40,0,5,0.5,0,0,0,0.15,0,0,0.5,0,0,0,1.96,3.403216639,3.09199036,1.872272846,0.949390007,2.735614866,1.494432899
70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,2.995635195,3.093071306,1.24723655,0.798650645,2.282758021,1.021602716
70.5,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,2.992553518,3.09738921,1.255754787,0.84509804,2.275472601,1.014520539
69.3,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,2.961421094,3.093544251,1.2509077,0.798650645,2.292853922,1.031004281
71.3,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,2.915399835,3.091804082,1.270911639,0.84509804,2.263707065,1.003460532
71.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,2.92992956,3.091867355,1.26810973,0.84509804,2.265195306,1.004751156
71.5,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,2.674861141,3.091673991,1.273695588,0.84509804,2.260762845,1.000434077
71.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,2.645422269,3.091867355,1.26810973,0.84509804,2.265195306,1.004751156
71.5,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,2.764176132,3.091673991,1.27392678,0.84509804,2.260762845,1.000434077
71.4,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,2.913283902,3.091747831,1.270911639,0.84509804,2.26223745,1.001733713
12,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,3.118264726,3.11058971,1.190611798,1.698970004,2.145445036,1.463892989
27,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,3.186673867,3.065206128,1.333245699,0.889301703,2.219243872,1.387389826
37.4,62.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,2.988558957,3.079014735,1.181271772,0.811575006,2.350422477,1.324282455
49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,2.990338855,3.090610708,1.01494035,0.811575006,2.43969577,1.239799818
56.5,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,2.723455672,3.095326297,1.036229544,0.748188027,2.42852354,1.174350597
64.8,35.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,2.799340549,3.095577292,1.034628457,0.650307523,2.353146546,1.087071206
72.5,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,2.744292983,3.090614233,1.28510703,0.84509804,2.245882648,0.985875357
