Fe,Co,Ni,V,Mo,Cr,Cu,Mn,C,W,Ta,Nb,Al,Ti,Si,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Atomic weight mean,Total weight,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Interant electrons,Interant s electrons,Interant p electrons,Interant d electrons,Interant f electrons,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,Ms,logHc,logTc,logER,logElong,logHV,logCost
86.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002772790726050383,6.289734312190266,0.023986538976355557,0.12040000000000001,1.00482569184966,-0.003366866414821585,56.243776,5624.3776,-437.91689407549114,0.018858750049045147,0.03250800000000006,8.28,0.9632000000000001,4.3024000000000004,14.0,0.0,0.0,14.0,0.0,80.6142,0.027848767258534225,0.7789879999999999,-0.00039550515108937104,2.25,2.832757922,2.992111488,1.472024698,0.875061263,2.297913636,0.378397901
85.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002853147594303993,6.196892309772536,0.02398609899904751,0.1275,1.004825555366774,-0.0035144033560190083,56.272259999999996,5627.226,-431.7209540213533,0.019396294896957746,0.03442500000000006,8.3,1.02,4.304,14.0,0.0,0.0,14.0,0.0,80.5495,0.02868114757551083,0.8249249999999999,-0.00041892661592767173,2.25,2.855034317,2.98811284,1.489677292,0.875061263,2.312240845,0.403120521
84.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029290991977986,6.111805554461157,0.02398567141546665,0.1344,1.0048254188936687,-0.0036554153773427655,56.300743999999995,5630.0743999999995,-426.0578531600174,0.0199034092759282,0.03628800000000006,8.32,1.0752,4.3056,14.0,0.0,0.0,14.0,0.0,80.48479999999999,0.029470672471188872,0.8695679999999998,-0.00044170895546244253,2.25,2.8753044,2.984077034,1.498310554,0.875061263,2.325638792,0.426511261
83.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030009810611158058,6.033522958092162,0.023985256225612667,0.1411,1.004825282430343,-0.0037902379751094573,56.329228,5632.9228,-420.86224672503806,0.02038241440610988,0.03809700000000007,8.34,1.1288,4.3072,14.0,0.0,0.0,14.0,0.0,80.42009999999999,0.03022060669218877,0.9129169999999999,-0.00046385279158134285,2.24,2.895107485,2.979548375,1.512817759,0.875061263,2.338097754,0.44870632
82.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003069080158539433,5.961260414075225,0.023984853429485628,0.14759999999999998,1.0048251459767972,-0.003919165449339123,56.35771199999999,5635.7712,-416.08028165383547,0.020835297603023398,0.03985200000000006,8.36,1.1807999999999998,4.3088,14.0,0.0,0.0,14.0,0.0,80.35539999999999,0.030933737234478703,0.9549719999999997,-0.0004853586840393963,2.23,2.878015973,2.974971994,1.515476441,0.875061263,2.349588321,0.469822016
81.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003133644100316796,5.894364349734526,0.023984463027085724,0.1539,1.0048250095330293,-0.004042457728198141,56.386196,5638.6196,-411.6670869259886,0.021263775385549702,0.041553000000000076,8.38,1.2312,4.3104000000000005,14.0,0.0,0.0,14.0,0.0,80.2907,0.031612463894619657,0.9957329999999999,-0.0005062271304644567,2.23,2.85717564,2.970346876,1.525563058,0.875061263,2.360100909,0.489958479
80.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031948881789138016,5.832284697295021,0.023984085018412628,0.16000000000000003,1.004824873099038,-0.004160345749296494,56.414680000000004,5641.468000000001,-407.58491271281196,0.021669341894061,0.043200000000000086,8.4,1.2800000000000002,4.312,14.0,0.0,0.0,14.0,0.0,80.226,0.03225886869593397,1.0352000000000001,-0.0005264585663504653,2.22,2.853850249,2.966226236,1.527887566,0.875061263,2.481442629,0.509202522
79.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003253000855269751,5.7745545111416865,0.023983719403466646,0.1659,1.0048247366748224,-0.004273035759511614,56.443163999999996,5644.3164,-403.8017273093459,0.022053306598321176,0.044793000000000076,8.42,1.3272,4.3136,14.0,0.0,0.0,14.0,0.0,80.1613,0.032874769919667805,1.0733729999999997,-0.0005460533650410559,2.2,2.837000986,2.962179853,1.532754379,0.875061263,2.378107063,0.527629901
78.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033081480877188547,5.720774365929313,0.023983366182247563,0.1716,1.0048246002603818,-0.004380712791340496,56.471648,5647.1648,-400.29014332587184,0.022416824058388435,0.04633200000000008,8.440000000000001,1.3728,4.315200000000001,14.0,0.0,0.0,14.0,0.0,80.0966,0.03346176471823667,1.1102519999999998,-0.0005650118376999639,2.19,2.819056726,2.955904122,1.541828767,0.875061263,2.385606274,0.545307116
77.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033604767887088645,5.670600253268436,0.02398302535475548,0.1771,1.0048244638557142,-0.004483543503206478,56.500132,5650.013199999999,-397.02658480230735,0.02276091769545971,0.04781700000000008,8.46,1.4168,4.316800000000001,14.0,0.0,0.0,14.0,0.0,80.0319,0.03402126312604856,1.1458369999999998,-0.0005833342332709004,2.17,2.807764967,2.950681209,1.558348509,0.875061263,2.39208112,0.561101384
76.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003410117614829568,5.623734078529263,0.0239826969209905,0.1824,1.0048243274608197,-0.004581678522115092,56.528616,5652.8616,-393.99063335557673,0.023086498983330334,0.04924800000000008,8.48,1.4592,4.3184000000000005,14.0,0.0,0.0,14.0,0.0,79.96719999999999,0.03455451549667495,1.1801279999999998,-0.0006010207384258212,2.15,2.806071387,2.945960704,1.579783597,0.875061263,2.397557661,0.5774918
75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034571872406564366,5.579916117282582,0.02398238088095228,0.1875,1.0048241910756959,-0.004675254392360772,56.5571,5655.71,-391.1645092456498,0.02339438309372673,0.05062500000000009,8.5,1.5,4.32,14.0,0.0,0.0,14.0,0.0,79.9025,0.0350626348517588,1.2131249999999998,-0.000618071477501779,2.13,2.80178775,2.91699582,1.60129931,0.875061263,2.402020519,0.593286067
74.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035017902282390282,5.538918967608879,0.023982077234641127,0.19240000000000002,1.0048240547003426,-0.004764395209030629,56.585584,5658.5584,-388.532655420003,0.023685301763347717,0.05194800000000009,8.52,1.5392000000000001,4.3216,14.0,0.0,0.0,14.0,0.0,79.8378,0.035546615245037945,1.2448279999999998,-0.0006344865124254615,2.1,2.789277446,2.881139191,1.623456048,0.875061263,2.405500035,0.608526034
73.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035440205764226064,5.500542657653893,0.0239817859820571,0.1971,1.0048239183347585,-0.004849213996829155,56.614067999999996,5661.4068,-386.0814010803789,0.023959913960759742,0.05321700000000009,8.54,1.5768,4.3232,14.0,0.0,0.0,14.0,0.0,79.7731,0.03600734697193353,1.2752369999999997,-0.0006502658426278847,2.08,2.777274539,2.854433578,1.646599752,1.096910013,2.407985421,0.62324929
72.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003583963014151332,5.464610654984091,0.023981507123199974,0.2016,1.0048237819789423,-0.004929813881258303,56.642551999999995,5664.2552,-383.7986873202149,0.0242188147937262,0.05443200000000009,8.56,1.6128,4.3248,14.0,0.0,0.0,14.0,0.0,79.7084,0.03644562925728386,1.3043519999999997,-0.0006654094049457077,2.05,2.776882707,2.819892547,1.666798684,1.096910013,2.409510452,0.636487896
71.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003621694087170087,5.430966586900048,0.023981240658069804,0.20589999999999997,1.0048236456328934,-0.005006289089075543,56.671035999999994,5667.1036,-381.67384169341744,0.024462542996429033,0.05559300000000009,8.58,1.6471999999999998,4.3264000000000005,14.0,0.0,0.0,14.0,0.0,79.6437,0.036862180908402556,1.3321729999999996,-0.000679917073511789,2.02,2.76855671,2.788345165,1.68069803,1.096910013,2.410085184,0.650307523
70.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036572830765809103,5.3994715264229995,0.023980986586666617,0.21,1.0048235092966096,-0.005078725807284384,56.69951999999999,5669.952,-379.6973917127909,0.024691587260787854,0.0567000000000001,8.6,1.68,4.328,14.0,0.0,0.0,14.0,0.0,79.579,0.03725764931246225,1.3586999999999998,-0.0006937886596338656,1.99,1.385784959,2.760731507,1.696618459,1.096910013,2.409730293,0.663700925
69.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003690792779458023,5.370001732229295,0.02398074490899046,0.21389999999999998,1.004823372970091,-0.005147202924034331,56.728004,5672.8004,-377.8609095878956,0.0249063916194327,0.057753000000000096,8.62,1.7111999999999998,4.3296,14.0,0.0,0.0,14.0,0.0,79.51429999999999,0.0376326180757983,1.3839329999999996,-0.0007070239116614731,1.96,1.388278863,2.729941935,1.710032699,1.096910013,2.40849436,0.67669361
68.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037222801754518225,5.3424467558097835,0.023980515625041242,0.21760000000000002,1.004823236653336,-0.005211792670257152,56.756488000000004,5675.6488,-376.15688223326555,0.02510736004478484,0.0587520000000001,8.64,1.7408000000000001,4.331200000000001,14.0,0.0,0.0,14.0,0.0,79.4496,0.03798761354080984,1.4078719999999998,-0.0007196225148412387,1.92,1.393048466,2.760316913,1.720655357,1.096910013,2.406369835,0.688419822
67.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037517969984867975,5.3167078479557714,0.02398029873481901,0.22110000000000002,1.0048231003463435,-0.005272561177311278,56.784972,5678.4972,-374.5786018748483,0.025294860395587804,0.059697000000000104,8.66,1.7688000000000001,4.332800000000001,14.0,0.0,0.0,14.0,0.0,79.3849,0.0383231103685671,1.4305169999999998,-0.0007315840911594068,1.88,1.397418542,2.738756783,1.729731595,1.096910013,2.403412242,0.700703717
66.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003779390228922012,5.292696610986196,0.023980094238323764,0.22440000000000002,1.0048229640491126,-0.005329568963103927,56.813456,5681.3456,-373.1200735674386,0.025469227816546283,0.06058800000000011,8.68,1.7952000000000001,4.3344000000000005,14.0,0.0,0.0,14.0,0.0,79.3202,0.038639536338363104,1.451868,-0.0007429081991742192,1.85,1.40534636,2.720531396,1.743666521,1.096910013,2.399656419,0.712649702
65.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003805102518615691,5.2703338541145195,0.02397990213555561,0.22749999999999998,1.0048228277616416,-0.005382871356933935,56.841939999999994,5684.1939999999995,-371.77593669259005,0.025630767676641995,0.0614250000000001,8.7,1.8199999999999998,4.336,14.0,0.0,0.0,14.0,0.0,79.2555,0.038937276486601134,1.4719249999999997,-0.000753594333834505,1.82,1.406199424,2.699837726,1.764624398,1.096910013,2.395116623,0.723455672
64.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003828972559029982,5.249548617856177,0.02397972242651429,0.2304,1.0048226914839302,-0.005432518871514836,56.870424,5687.0424,-370.5413980915882,0.02577975811584981,0.062208000000000103,8.719999999999999,1.8432,4.3376,14.0,0.0,0.0,14.0,0.0,79.1908,0.039216676684665365,1.4906879999999998,-0.0007636419262871293,1.81,1.404662701,2.718501689,1.783903579,1.096910013,2.389856861,0.73479983
63.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038510354006774028,5.2302773400137585,0.02397955511119995,0.2331,1.0048225552159764,-0.0054785575291989835,56.898908,5689.8908,-369.412174945144,0.025916452257379277,0.0629370000000001,8.74,1.8648,4.3392,14.0,0.0,0.0,14.0,0.0,79.1261,0.03947804673734169,1.5081569999999997,-0.0007730503436720396,1.82,1.407560849,2.735934071,1.802363174,1.01494035,2.383923029,0.745855195
62.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038713227307422115,5.212463140997481,0.02397940018961264,0.2356,1.0048224189577797,-0.005521029148253994,56.927392,5692.7392,-368.3844458708138,0.026041080132481343,0.06361200000000011,8.76,1.8848,4.3408,14.0,0.0,0.0,14.0,0.0,79.06139999999999,0.039721663068875576,1.5243319999999998,-0.0007818188889051648,1.81,1.448860846,2.761371465,1.807737922,0.860936621,2.377324468,0.755874856
61.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038898631145249845,5.196055210376777,0.023979257661752355,0.2379,1.0048222827093394,-0.005559971594085944,56.955875999999996,5695.5876,-367.4548089940974,0.02615385035671714,0.06423300000000011,8.780000000000001,1.9032,4.3424000000000005,14.0,0.0,0.0,14.0,0.0,78.9967,0.039947771052068815,1.5392129999999997,-0.0007899468004491719,1.81,1.524006446,2.783188691,1.787814567,0.860936621,2.370124327,0.766412847
60.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003906682205395821,5.181008279863382,0.023979127527618903,0.24,1.0048221464706537,-0.005595418999514958,56.984359999999995,5698.436,-366.6202459767188,0.026254951589974495,0.06480000000000011,8.8,1.92,4.344,14.0,0.0,0.0,14.0,0.0,78.932,0.04015658702631925,1.5527999999999997,-0.0007974332520708782,1.8,1.513617074,2.797959644,1.773420723,0.860936621,2.362388217,0.776701184
59.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003921802927153529,5.167282170584646,0.02397900978721266,0.24189999999999998,1.0048220102417216,-0.00562740195755438,57.012843999999994,5701.2844000000005,-365.87809116867805,0.026344553807103363,0.06531300000000011,8.82,1.9351999999999998,4.3456,14.0,0.0,0.0,14.0,0.0,78.8673,0.040348300042732904,1.5650929999999996,-0.0008042773525880308,1.79,1.491921713,2.810904281,1.749813585,0.860936621,2.354127655,0.78604121
58.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039352456320372944,5.1548414046602105,0.023978904440533303,0.24359999999999998,1.004821874022542,-0.0056559476895975645,57.04132799999999,5704.132799999999,-365.22600519927744,0.02642280940158087,0.06577200000000011,8.84,1.9487999999999999,4.3472,14.0,0.0,0.0,14.0,0.0,78.8026,0.040523073368019524,1.5760919999999996,-0.0008104781456017354,1.78,1.468937806,2.823474229,1.723044992,0.860936621,2.345432547,0.795880017
57.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003947028237100096,5.143654872854483,0.02397881148758085,0.24509999999999998,1.0048217378131143,-0.005681080191455615,57.069812,5706.9812,-364.6619524430925,0.026489854140911793,0.06617700000000011,8.86,1.9607999999999999,4.348800000000001,14.0,0.0,0.0,14.0,0.0,78.7379,0.040681045773549016,1.5857969999999997,-0.000816034609216993,1.77,1.4448252,2.835056102,1.701654317,1.086359831,2.336319616,0.804820679
56.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039571663411961016,5.133695551525729,0.02397873092835556,0.24640000000000004,1.0048216016134366,-0.005702820359298227,57.098296000000005,5709.829599999999,-364.18418189763577,0.026545807989364085,0.06652800000000013,8.88,1.9712000000000003,4.3504000000000005,14.0,0.0,0.0,14.0,0.0,78.67320000000001,0.04082233263147336,1.5942079999999998,-0.0008209456557505337,1.75,1.432327792,2.845718018,1.677424438,1.198657087,2.326847699,0.814247596
55.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003965673324458401,5.124940263295446,0.023978662762857043,0.24750000000000003,1.004821465423508,-0.005721186097214774,57.12678,5712.678,-363.79121109132717,0.026590775811025223,0.06682500000000012,8.9,1.9800000000000002,4.352,14.0,0.0,0.0,14.0,0.0,78.60849999999999,0.04094702683602812,1.6013249999999999,-0.0008252101314248118,1.74,1.405858399,2.855519156,1.653115993,1.84509804,1.977723605,0.822821645
54.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003972560431811612,5.117369476870475,0.023978606991085765,0.24840000000000004,1.0048213292433283,-0.005736192407823133,57.155264,5715.5264,-363.4818127111494,0.026624847963925634,0.06706800000000013,8.920000000000002,1.9872000000000003,4.3536,14.0,0.0,0.0,14.0,0.0,78.5438,0.041055199564889795,1.607148,-0.0008288268160515193,1.72,1.377852419,2.864511081,1.635483747,0.806179974,2.307046535,0.831869774
53.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039778368417846075,5.110967142305975,0.0239785636130412,0.2491,1.0048211930728952,-0.005747851467100461,57.183747999999994,5718.3748,-363.25500369818076,0.026648100794054125,0.06725700000000011,8.94,1.9928,4.3552,14.0,0.0,0.0,14.0,0.0,78.47909999999999,0.041146900892663874,1.6116769999999996,-0.0008317944226977174,1.71,1.363235804,2.873320602,1.617943435,0.806179974,2.296840627,0.840106094
52.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003981509721643916,5.105720558732471,0.02397853262872379,0.2496,1.0048210569122078,-0.005756172684385939,57.212232,5721.2232,-363.1100366099385,0.026660597036407233,0.06739200000000012,8.96,1.9968,4.3568,14.0,0.0,0.0,14.0,0.0,78.4144,0.041222160266112036,1.6149119999999997,-0.0008341115973440234,1.69,1.347915187,2.881384657,1.610021025,0.806179974,2.28645647,0.848804701
51.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003983584269647005,5.1016202722116715,0.023978514038133367,0.2499,1.0048209207612664,-0.005761162748304313,57.240716,5724.071599999999,-363.04639309362494,0.026662386128728024,0.06747300000000012,8.98,1.9992,4.3584000000000005,14.0,0.0,0.0,14.0,0.0,78.34969999999998,0.041280986848540036,1.6168529999999999,-0.0008357769185238645,1.68,1.332236415,2.888740961,1.605412798,0.806179974,2.27600199,0.85672889
50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003984063745019917,5.098660001955421,0.02397850784126981,0.25,1.0048207846200676,-0.0057628256591753845,57.2692,5726.92,-363.063779353709,0.026653504442250786,0.06750000000000012,9.0,2.0,4.36,14.0,0.0,0.0,14.0,0.0,78.285,0.04132336973877493,1.6174999999999997,-0.000836788896954814,1.66,1.315760491,2.895422546,1.552059534,0.806179974,2.26550177,0.865103975
49.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003982949486080804,5.096836593659158,0.023978514038133242,0.2499,1.004820648488612,-0.005761162748304313,57.297684,5729.768399999999,-363.1621235337885,0.026633975432535553,0.06747300000000012,9.02,1.9992,4.3616,14.0,0.0,0.0,14.0,0.0,78.22030000000001,0.041349278068315475,1.6168529999999999,-0.000837145975151072,1.64,1.315760491,2.901458321,1.533772058,0.806179974,2.255007022,0.872738827
48.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003980240916761212,5.09614999918111,0.023978532628723768,0.2496,1.0048205123668983,-0.005756172684385939,57.326167999999996,5732.6168,-363.3415749663299,0.026603809712331467,0.06739200000000012,9.04,1.9968,4.363200000000001,14.0,0.0,0.0,14.0,0.0,78.15559999999999,0.041358660978496845,1.6149119999999997,-0.0008368465270257273,1.63,1.315760491,2.907411361,1.513883186,0.806179974,2.244573973,0.880813592
47.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003975935541613243,5.096603282256717,0.02397856361304128,0.2491,1.0048203762549246,-0.005747851467100461,57.354652,5735.465200000001,-363.6025052762461,0.026563005047298877,0.06725700000000011,9.06,1.9928,4.364800000000001,14.0,0.0,0.0,14.0,0.0,78.0909,0.041351447477817035,1.6116769999999996,-0.000835888857479053,1.61,1.315760491,2.912753304,1.490660653,0.740362689,2.2342388,0.888179494
46.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003970028929226392,5.098202650387008,0.023978606991085546,0.24840000000000004,1.004820240152691,-0.005736192407823133,57.383136,5738.3135999999995,-363.9455113566823,0.026511546274335652,0.06706800000000013,9.08,1.9872000000000003,4.3664000000000005,14.0,0.0,0.0,14.0,0.0,78.0262,0.04132754617788377,1.607148,-0.000834271201969411,1.59,1.332236415,2.91750551,1.468495025,0.740362689,2.224092588,0.895974732
45.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003962514683817621,5.100957513493991,0.023978662762857084,0.24750000000000003,1.004820104060195,-0.005721186097214774,57.41162,5741.162,-364.3714202672528,0.02644940514116251,0.06682500000000012,9.1,1.9800000000000002,4.368,14.0,0.0,0.0,14.0,0.0,77.9615,0.04128684490472749,1.6013249999999999,-0.0008319917260742535,1.57,1.332236415,2.922206277,1.445604203,0.740362689,2.214128262,0.903089987
44.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003953384404584512,5.1048805704083335,0.023978730928355493,0.24640000000000004,1.0048199679774363,-0.005702820359298227,57.440104000000005,5744.010399999999,-364.8812961396198,0.026376540064689716,0.06652800000000013,9.120000000000001,1.9712000000000003,4.369600000000001,14.0,0.0,0.0,14.0,0.0,77.89680000000001,0.04122921018042373,1.5942079999999998,-0.0008290485250340256,1.55,1.347915187,2.926342447,1.423245874,0.740362689,2.204418458,0.910624405
43.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003942627632232718,5.109987924759463,0.023978811487580996,0.24509999999999998,1.004819831904414,-0.005681080191455615,57.468588,5746.8588,-365.47644921146735,0.026292895804491647,0.06617700000000011,9.139999999999999,1.9607999999999999,4.3712,14.0,0.0,0.0,14.0,0.0,77.8321,0.041154486568049924,1.5857969999999997,-0.0008254396232815382,1.54,1.363235804,2.92992956,1.400537989,0.740362689,2.195013563,0.91750551
42.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003930231781892974,5.116299232391196,0.02397890444053331,0.24359999999999998,1.0048196958411266,-0.0056559476895975645,57.49707199999999,5749.7072,-366.15844715007154,0.026198403046422625,0.06577200000000011,9.16,1.9487999999999999,4.3728,14.0,0.0,0.0,14.0,0.0,77.7674,0.04106249587090084,1.5760919999999996,-0.0008211629739592191,1.52,1.377852419,2.932980822,1.386855529,0.740362689,2.18593859,0.924279286
41.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003916182061424596,5.123837883045445,0.02397900978721267,0.24189999999999998,1.0048195597875726,-0.00562740195755438,57.525555999999995,5752.5556,-366.92912887204955,0.026092977889978167,0.06531300000000011,9.18,1.9351999999999998,4.3744,14.0,0.0,0.0,14.0,0.0,77.7027,0.04095303617455035,1.5650929999999996,-0.0008162164584178608,1.5,1.392169149,2.936010796,1.366236124,0.740362689,2.177247836,0.931457871
40.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039004613738585904,5.132631219763409,0.023979127527619083,0.24,1.004819423743752,-0.005595418999514958,57.55404,5755.404,-367.7906211174462,0.02597652123140064,0.06480000000000011,9.2,1.92,4.376,14.0,0.0,0.0,14.0,0.0,77.63799999999999,0.040825880717708214,1.5527999999999997,-0.000810597885703028,1.48,1.392169149,2.938519725,1.346352974,0.740362689,2.168998077,0.938019097
39.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038830502024543414,5.142710800273788,0.023979257661752414,0.2379,1.0048192877096633,-0.005559971594085944,57.582524,5758.252399999999,-368.74535809634494,0.025848918032696247,0.06423300000000011,9.219999999999999,1.9032,4.3776,14.0,0.0,0.0,14.0,0.0,77.57329999999999,0.04068077657478745,1.5392129999999997,-0.0008043049920251066,1.46,1.392169149,2.940516485,1.328175661,0.740362689,2.161188257,0.944482672
38.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003863926476520125,5.154112705602097,0.023979400189612594,0.2356,1.0048191516853053,-0.005521029148253994,57.611008,5761.1008,-369.7961045970063,0.025710036464614346,0.06361200000000011,9.24,1.8848,4.3792,14.0,0.0,0.0,14.0,0.0,77.5086,0.04051744312958299,1.5243319999999998,-0.0007973354402143751,1.44,1.392169149,2.942504106,1.31344537,0.740362689,2.153875814,0.951337519
